Kingdom,Phylum,Class,Order,Familia,Genera,GID,site_2,site_3,site_4,site_5,site_17,site_18,site_21,site_24,site_26,site_28,site_35,site_57,site_58,site_59,site_60,site_69,site_70
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia,620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Roseateles,621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseibacterium,623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseicyclus,624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseococcus,625,0.0,0.0,0.004407519227802631,0.0,0.0,0.012583364791745311,0.2950365829543207,0.004966229638458482,0.0013195745691589032,0.4617130336111437,0.0036182068167016426,0.0,3.1508165225744476,3.619101005500473,0.005338268265774583,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Rothia,628,0.0,0.0,0.0022037596139013156,0.0,0.0,0.03775009437523594,0.0,0.0,0.0,0.0704308017372931,0.036182068167016426,0.0,0.0,0.01751742984269348,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Rubritepida,630,1.783342819199393,0.18413945494721334,0.11018798069506579,0.23191606847045831,0.0,0.1761671070844344,0.0,0.0,0.0,0.007825644637477012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rubrivivax,631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Rugamonas,632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Ruminiclostridium,633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003912822318738506,0.0,0.0,0.0,0.05255228952808044,0.0,0.0,0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Ruminiclostridium_1,634,0.0,0.0,0.0022037596139013156,0.0,0.0,0.012583364791745311,0.41763891635356926,0.0,0.0013195745691589032,0.0,0.41247557710398725,0.0,0.01921229586935639,0.003503485968538696,0.0,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Ruminobacter,635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011738466956215518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-005,636,0.0,0.0,0.0022037596139013156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-014,637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Rummeliibacillus,639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Salimesophilobacter,640,0.0,0.0,0.0,0.0036812074360390206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Salinibacterium,641,0.0,0.0,0.0,0.0,0.10587612493382743,0.0,0.0,0.0,0.0,0.0,0.0,0.015420200462606013,0.0,0.0,0.0017794227552581944,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella,642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sandaracinobacter,643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021709240900209856,0.0,0.0,0.003503485968538696,0.0,0.0,0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Sarcina,644,0.13280212483399734,0.03682789098944267,0.14544813451748684,0.12332044910730719,0.0,0.0,0.0,0.0,0.0,0.003912822318738506,0.0,0.0,0.0,0.010510457905616088,0.0,0.0,0.0
Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Schlesneria,645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003503485968538696,0.0,0.0,0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Sedimentibacter,646,0.0,0.0,0.0,0.0,0.05293806246691372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Chitinophagaceae,Sediminibacterium,647,0.0,0.0,0.0,0.0036812074360390206,2.011646373742721,0.012583364791745311,0.5062289895194779,35.30989272943981,0.3312132168588847,0.05869233478107759,0.0,19.676175790285274,0.07684918347742556,0.05255228952808044,0.6744012242428556,1.75,0.0
Bacteria,None_specified,None_specified,None_specified,None_specified,SEEP-SRB1,648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Chitinophagaceae,Segetibacter,649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halobacteroidaceae,Selenihalanaerobacter,650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03476360746920938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004966229638458482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas_3,652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003503485968538696,0.0,0.0,0.0
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas_4,653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Yersiniaceae,Serratia,654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolinaceae,SHD-231,655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007117691021032778,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,656,0.13280212483399734,0.1350356002946231,1.3288670471824935,0.16565433462175594,0.0,0.10066691833396249,0.0,0.0,0.0,0.04304104550612357,0.0,0.0,0.03842459173871278,0.03503485968538696,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Shinella,657,0.0,0.0,0.0,0.0,0.0,0.012583364791745311,0.0,0.0,0.0,0.011738466956215518,0.0,0.0,0.01921229586935639,0.010510457905616088,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Gallionellaceae,Sideroxydans,658,0.0,0.0,0.0022037596139013156,0.0,0.0,0.012583364791745311,0.0,0.0,0.4315008841149613,0.027389756231169543,0.0,0.0,0.03842459173871278,0.03153137371684826,0.0,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Silanimonas,659,0.15177385695313983,0.14731156395777067,0.07933534610044736,0.1049144119271121,0.0,0.2139172014596703,0.0,0.0,0.0,6.244864420706656,0.0,0.0,0.7108549471661864,0.7357320533931262,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Simplicispira,660,0.910643141718839,1.05573287503069,0.9277827974524538,1.3620467513344376,0.0,2.252422297722411,0.0,0.0,0.0,0.37563094259889657,0.0,0.0,0.5571565802113353,0.553550783029114,0.0,0.0,0.0
Bacteria,Spirochaetes,Leptospirae,Leptospirales,Sediment-4,SJA-88,661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Skermanella,662,0.0,0.0,0.0,0.0036812074360390206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,SMB53,663,0.0,0.0,0.0,0.0,0.05293806246691372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Smithella,664,5.995067349649022,2.4306408053032165,2.1112017101174603,3.3130866924351188,0.0,2.277589027305902,0.020565552699228794,0.0,11.217703412419835,0.2112924052118793,0.26774730443592154,0.0,0.09606147934678194,0.03853834565392565,0.0,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Sodalis,665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,None_specified,None_specified,None_specified,None_specified,soil_bacterium,666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09407337723424271,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Sorangium,667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteroidetes,Bacteroidia,bacteroidales,Rikenellaceae,SP3-e08,668,0.0,0.0,0.004407519227802631,0.0,0.0,0.0,0.0,0.0,0.0,0.003912822318738506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Sphaerotilus,669,0.0,0.0,0.0,0.0036812074360390206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003503485968538696,0.0,0.0,0.0
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,670,0.0,0.024551927326295114,0.0,0.0018406037180195103,0.15881418740074113,0.0,0.0,0.0,0.0,0.07434362405603161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,671,0.0,0.03682789098944267,0.011018798069506579,0.02760905577029266,0.31762837480148226,0.10066691833396249,0.0403401226023334,0.004966229638458482,11.84977963104695,0.08999491333098564,0.1374918590346624,27.016191210485736,0.23054755043227668,0.18568475633255088,1.943129648741948,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,JG34-KF-161,Sphingomonadaceae_bacterium_Gsoil_690,672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonadaceae_bacterium_YLT33,673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2663723858455749,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,674,3.2251944602542215,1.8782224404615762,0.26224739405425657,0.5282532670715995,0.0,0.3900843085441047,0.008700810757366027,0.0,0.10028766725607664,0.18390264898070977,0.19538316810188872,0.2467232074016962,0.15369836695485112,0.18568475633255088,0.021353073063098332,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas_sp_SO11,675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036182068167016426,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,676,0.398406374501992,6.174809722563221,0.44075192278026315,0.6626173384870238,0.0,0.5914181452120297,0.006327862368993474,0.004966229638458482,0.04618510992056161,1.8194623782134052,0.0036182068167016426,0.8481110254433308,2.478386167146974,2.371860000700697,0.03558845510516388,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,677,0.01897173211914248,0.03682789098944267,0.0022037596139013156,0.0018406037180195103,0.0,0.0,0.0007909827961241842,0.0,0.022432767675701355,0.03521540086864655,0.0,0.0,0.05763688760806917,0.07357320533931262,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingosinicella,678,0.0,0.0,0.0,0.007362414872078041,0.0,0.012583364791745311,0.0,0.0,0.0,1.498610948076848,3.097185035096606,0.0,0.15369836695485112,0.13313246680447044,0.003558845510516389,0.0,0.0
Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta,679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.35,0.0
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Sporomusa,681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,683,2.7129576930373744,1.829118585808986,8.266302311743836,2.354132155346954,0.5823186871360508,0.47816786208632184,0.0,0.4866905045689313,0.0,0.11738466956215518,0.23880164990230843,0.0,0.09606147934678194,0.22772658795501524,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Starkeya,684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003503485968538696,0.0,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,685,0.09485866059571238,0.20869138227350847,0.15426317297309208,0.16749493833977544,0.0,0.33975084937712347,0.0,0.04469606674612634,0.0,0.019564111593692528,0.0,0.015420200462606013,0.03842459173871278,0.014013943874154784,0.0017794227552581944,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Steroidobacter,686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003912822318738506,0.0,0.0,0.0,0.010510457905616088,0.0,0.0,0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,687,0.11383039271485487,0.1718634912840658,0.10357670185336183,0.08466777102889747,8.893594494441503,0.06291682395872657,0.0007909827961241842,0.3128724672228844,0.0,0.007825644637477012,0.02894565453361314,0.4780262143407864,0.01921229586935639,0.05255228952808044,0.9306381010000355,0.0,0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009932459276916964,0.0,0.0,0.0,0.0,0.0,0.010510457905616088,0.0,0.0,0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Gallionellaceae,Sulfuricella,690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Sulfuricurvum,691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003912822318738506,0.021709240900209856,0.0,0.01921229586935639,0.014013943874154784,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuriferula,692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013195745691589032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Sulfurifustis,693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07236413633403285,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Sulfurimonas,694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003912822318738506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Sulfuritalea,695,0.0,0.0,0.0,0.0018406037180195103,0.15881418740074113,0.0,0.0,0.0,0.11216383837850677,0.03521540086864655,0.0,0.04626060138781804,0.0,0.0,0.0320296095946475,0.0,0.0
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Sulfurospirillum,696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,697,0.0,0.0,0.0,0.0,0.0,0.0,0.0007909827961241842,0.0,0.0,0.027389756231169543,0.0,0.0,0.03842459173871278,0.02802788774830957,0.0,0.0,0.0
Bacteria,Bacteroidetes,Bacteroidia,Marinilabiliales,Prolixibacteraceae,Sunxiuqinia_,698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013195745691589032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Sva0081_sediment_group,700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Cyanobacteria,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009932459276916964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Syntrophobacter,702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10564620260593965,0.0,0.0,0.0,0.003503485968538696,0.0,0.0,0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophomonas,703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04626060138781804,0.0,0.0,0.00889711377629097,0.0,0.0
Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophorhabdaceae,Syntrophorhabdus,704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Syntrophus,705,0.0,0.0,0.0,0.0,10.217046056114345,0.0,0.0,0.0,0.0,0.015651289274954024,0.0036182068167016426,0.4934464148033924,0.0,0.014013943874154784,0.13879497491013915,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tabrizicola,706,0.0,0.0,0.004407519227802631,0.0,0.0,0.0,0.0,0.0,0.0,0.3286770747740345,0.0,0.0,0.05763688760806917,0.05255228952808044,0.0,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Tahibacter,707,0.0,0.012275963663147557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003503485968538696,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Tardiphaga,708,0.0,0.0,0.004407519227802631,0.0018406037180195103,0.0,0.0,0.0015819655922483685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Tatlockia,709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Erwiniaceae,Tatumella,710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderialeae,Tepidicella,711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05146340819719722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Tepidimonas,712,0.0,0.012275963663147557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.475134014164417,0.0,0.015420200462606013,8.93371757925072,10.573520653049785,0.0,0.0,0.0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Terrabacter,713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Terrimonas,714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Tessaracoccus,715,0.0,0.0,0.0022037596139013156,0.0018406037180195103,0.0,0.012583364791745311,11.124382044690527,0.6803734604688121,0.009237021984112323,0.0,0.0,0.06168080185042405,0.01921229586935639,0.007006971937077392,0.01601480479732375,0.0,0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Tetrasphaera,716,0.0,0.0,0.0,0.0,0.0,0.012583364791745311,0.0,0.0,0.0,0.015651289274954024,0.0,0.0,0.0,0.003503485968538696,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Thauera,717,0.0,0.0,0.0,0.0018406037180195103,0.0,0.0,0.0,0.0,0.0026391491383178063,0.0,0.0,0.015420200462606013,0.0,0.0,0.005338268265774583,0.0,0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Family_X,Thermicanus,718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Thermincola,719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Thermoactinomyces,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Thermoanaerobaculum,721,0.28457598178713717,0.3437269825681316,0.2953037882627763,0.47303515553101416,0.0,0.25166729583490627,0.0,0.0,0.0,0.007825644637477012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Thermobifida,722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03521540086864655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Thermodesulfovibrio,723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1252103141996322,0.0,0.0,3.45821325648415,0.553550783029114,0.0,0.0,0.0
